fft,1653227719.3656874,create,
dedup,1653227719.3956597,create,
ferret,1653227719.4272707,create,
freqmine,1653227719.4595637,create,
canneal,1653227719.4914193,create,
blackscholes,1653227719.5281198,create,
ferret,1653227719.816193,start,
ferret,1653227720.3671613,update,2-3
ferret,1653227730.021314,update,1-2-3
ferret,1653227740.178602,update,2-3
ferret,1653227759.9051046,update,1-2-3
ferret,1653227790.1901069,update,2-3
ferret,1653227799.824602,update,1-2-3
ferret,1653227817.5046117,update,2-3
ferret,1653227830.1671882,update,1-2-3
ferret,1653227840.283003,update,2-3
ferret,1653227849.931153,update,1-2-3
ferret,1653227860.0615542,update,2-3
ferret,1653227870.2027836,update,1-2-3
ferret,1653227880.3502364,update,2-3
ferret,1653227900.079368,update,1-2-3
ferret,1653227910.3033438,update,2-3
ferret,1653227940.1305513,update,1-2-3
ferret,1653227950.2778206,update,2-3
ferret,1653227959.9387124,update,1-2-3
ferret,1653227980.1460342,update,2-3
ferret,1653227990.3000247,update,1-2-3
ferret,1653228000.4188213,update,2-3
ferret,1653228030.2353134,update,1-2-3
ferret,1653228095.7786975,update,2-3
ferret,1653228099.8709369,update,1-2-3
ferret,1653228109.9788032,update,2-3
ferret,1653228122.1472633,update,1-2-3
ferret,1653228140.4200494,update,2-3
ferret,1653228150.0630238,update,1-2-3
ferret,1653228192.0917838,update,2-3
ferret,1653228200.232434,update,1-2-3
ferret,1653228240.106318,update,2-3
ferret,1653228244.2803028,exit,
freqmine,1653228244.5905018,start,
dedup,1653228244.9480805,start,
freqmine,1653228245.003815,update,2-3
dedup,1653228245.0562167,update,2-3
freqmine,1653228280.398961,update,1-2-3
dedup,1653228280.4392166,update,1-2-3
freqmine,1653228309.7019303,update,2-3
dedup,1653228309.7413292,update,2-3
freqmine,1653228319.8988185,update,1-2-3
dedup,1653228319.947288,update,1-2-3
freqmine,1653228330.0571902,update,2-3
dedup,1653228330.093257,update,2-3
freqmine,1653228369.9552026,update,1-2-3
freqmine,1653228410.2853847,update,2-3
freqmine,1653228419.9265583,update,1-2-3
freqmine,1653228450.2119071,update,2-3
freqmine,1653228459.848504,update,1-2-3
freqmine,1653228490.167924,update,2-3
freqmine,1653228509.9071157,update,1-2-3
freqmine,1653228520.036091,update,2-3
freqmine,1653228530.2065606,update,1-2-3
freqmine,1653228583.1700006,update,2-3
freqmine,1653228586.736103,exit,
dedup,1653228586.7388465,exit,
canneal,1653228587.0225334,start,
fft,1653228587.3272583,start,
canneal,1653228587.3741415,update,2-3
fft,1653228587.4128473,update,2-3
canneal,1653228600.060903,update,1-2-3
fft,1653228600.1050193,update,1-2-3
canneal,1653228610.2257361,update,2-3
fft,1653228610.2740629,update,2-3
canneal,1653228620.417266,update,1-2-3
fft,1653228620.4573512,update,1-2-3
canneal,1653228640.1368213,update,2-3
fft,1653228640.1779084,update,2-3
canneal,1653228650.3212798,update,1-2-3
fft,1653228650.359225,update,1-2-3
canneal,1653228661.9815161,update,2-3
fft,1653228662.0249374,update,2-3
canneal,1653228680.2294457,update,1-2-3
fft,1653228680.2791424,update,1-2-3
canneal,1653228699.9793606,update,2-3
fft,1653228700.0424635,update,2-3
canneal,1653228710.1950154,update,1-2-3
fft,1653228710.235332,update,1-2-3
canneal,1653228720.3634667,update,2-3
fft,1653228720.41001,update,2-3
canneal,1653228740.1307535,update,1-2-3
fft,1653228740.1915898,update,1-2-3
canneal,1653228800.1438594,update,2-3
canneal,1653228859.7171707,update,1-2-3
canneal,1653228862.3356292,exit,
fft,1653228862.3381393,exit,
blackscholes,1653228862.5953403,start,
blackscholes,1653228899.9262302,update,2-3
blackscholes,1653228939.799077,update,1-2-3
blackscholes,1653228960.4969285,update,2-3
blackscholes,1653228970.1327965,update,1-2-3
blackscholes,1653228981.889379,update,2-3
blackscholes,1653229000.1071374,update,1-2-3
blackscholes,1653229020.284932,update,2-3
blackscholes,1653229031.3341377,exit,
