freqmine,1653211771.2023435,create,
fft,1653211771.2312012,create,
canneal,1653211771.3082323,create,
ferret,1653211771.3592792,create,
blackscholes,1653211771.3990593,create,
dedup,1653211771.4603858,create,
ferret,1653211771.7046864,start,
ferret,1653211799.898085,update,2-3
ferret,1653211809.998774,update,1-2-3
ferret,1653211841.1879227,update,2-3
ferret,1653211880.422939,update,1-2-3
ferret,1653211960.810688,update,2-3
ferret,1653212080.4466038,update,1-2-3
ferret,1653212090.537814,update,2-3
ferret,1653212139.8225749,update,1-2-3
ferret,1653212150.9583719,update,2-3
ferret,1653212170.0989377,update,1-2-3
ferret,1653212210.32772,update,2-3
ferret,1653212220.442697,update,1-2-3
ferret,1653212248.7580287,update,2-3
ferret,1653212260.883415,update,1-2-3
ferret,1653212290.1023698,update,2-3
ferret,1653212300.2269046,update,1-2-3
ferret,1653212309.2647288,exit,
canneal,1653212309.57182,start,
canneal,1653212319.662136,update,2-3
canneal,1653212340.8258705,update,1-2-3
canneal,1653212371.004964,update,2-3
canneal,1653212380.1221147,update,1-2-3
canneal,1653212410.308038,update,2-3
canneal,1653212471.6290133,update,1-2-3
canneal,1653212480.722121,update,2-3
canneal,1653212489.8230786,update,1-2-3
canneal,1653212500.9258983,update,2-3
canneal,1653212545.1507072,exit,
freqmine,1653212545.4903781,start,
freqmine,1653212546.546524,update,2-3
freqmine,1653212550.6233983,update,1-2-3
freqmine,1653212560.7315657,update,2-3
freqmine,1653212660.218876,update,1-2-3
freqmine,1653212750.6494987,update,2-3
freqmine,1653212779.838949,update,1-2-3
freqmine,1653212790.9320598,update,2-3
freqmine,1653212811.072957,update,1-2-3
freqmine,1653212862.3019946,exit,
blackscholes,1653212862.5906465,start,
blackscholes,1653212880.7126694,update,2-3
blackscholes,1653212920.9469721,update,1-2-3
blackscholes,1653212931.0853019,update,2-3
blackscholes,1653212950.2192535,update,1-2-3
blackscholes,1653212970.4422848,update,2-3
blackscholes,1653213000.6267543,update,1-2-3
blackscholes,1653213039.3368502,exit,
fft,1653213039.5585642,start,
fft,1653213080.782416,update,2-3
fft,1653213151.1451733,update,1-2-3
fft,1653213152.152361,exit,
dedup,1653213152.4136093,start,
dedup,1653213180.6016698,update,2-3
dedup,1653213197.8694477,exit,
